2009.9959	39889.1275831
2009.9986	39890.4091489
2010.0014	39891.72846
2010.0041	39892.9910132
2010.0068	39894.2438476
2010.0096	39895.5325572
2010.0123	39896.7648479
2010.0151	39898.031754
2010.0178	39899.2425557
2010.0205	39900.4424835
2010.0233	39901.6751514
2010.026	39902.8523127
2010.0287	39904.0180135
2010.0315	39905.214597
2010.0342	39906.3564227
2010.037	39907.5279025
2010.0397	39908.6452097
2010.0424	39909.7502704
2010.0452	39910.8831908
2010.0479	39911.9629302
2010.0507	39913.0693569
2010.0534	39914.1233445
2010.0561	39915.1645599
2010.0589	39916.2307719
2010.0616	39917.24576
2010.0643	39918.2477917
2010.0671	39919.2732095
2010.0698	39920.2487405
2010.0726	39921.2466285
2010.0753	39922.1955901
2010.078	39923.1315115
2010.0808	39924.0883408
2010.0835	39924.9977616
2010.0862	39925.8942261
2010.089	39926.8102612
2010.0917	39927.6804979
2010.0945	39928.5694756
2010.0972	39929.4137803
2010.0999	39930.2454899
2010.1027	39931.0948106
2010.1054	39931.9011934
2010.1081	39932.6953256
2010.1109	39933.5060736
2010.1136	39934.275675
2010.1164	39935.0613033
2010.1191	39935.8070103
2010.1218	39936.5412445
2010.1246	39937.2907487
2010.13	39938.7027236
2010.1328	39939.4179248
2010.1355	39940.0969241
2010.1383	39940.79026
2010.141	39941.4486477
2010.1437	39942.0972767
2010.1465	39942.7598849
2010.1492	39943.3894045
2010.152	39944.0327481
2010.1547	39944.6442372
2010.1574	39945.2472856
2010.1602	39945.8640511
2010.1629	39946.4507714
2010.1656	39947.0299115
2010.1684	39947.6228084
2010.1711	39948.1874192
2010.1739	39948.7658934
2010.1766	39949.3172263
2010.1793	39949.8625082
2010.1821	39950.4219276
2010.1848	39950.9558501
2010.1875	39951.484676
2010.1903	39952.0280452
2010.193	39952.5474759
2010.1958	39953.0817921
2010.1985	39953.5931606
2010.2012	39954.101061
2010.204	39954.6244545
2010.2067	39955.1262882
2010.2094	39955.6256328
2010.2122	39956.1411857
2010.2149	39956.636451
2010.2177	39957.148459
2010.2204	39957.6409634
2010.2231	39958.1325894
2010.2259	39958.641828
2010.2286	39959.1326222
2010.2313	39959.6234714
2010.2341	39960.1328794
2010.2368	39960.6247651
2010.2396	39961.1358803
2010.245	39962.1256778
2010.2478	39962.6416162
2010.2505	39963.1412539
2010.2533	39963.6618876
2010.256	39964.1665957
2010.2587	39964.6741786
2010.2615	39965.2038594
2010.2642	39965.7180491
2010.2669	39966.235836
2010.2752	39967.8523972
2010.2779	39968.3870624
2010.2806	39968.9263749
2010.2834	39969.4907647
2010.2861	39970.0400967
2010.2888	39970.5946008
2010.2916	39971.1752706
2010.2943	39971.7407796
2010.2971	39972.3331643
2010.2998	39972.9102419
2010.3025	39973.4931804
2010.3053	39974.1040141
2010.308	39974.6992117
2010.3107	39975.3005643
2010.3135	39975.9307726
2010.3162	39976.5448903
2010.319	39977.1884688
2010.3217	39977.8155859
2010.3244	39978.4491445
2010.3272	39979.1129994
2010.3299	39979.7597486
2010.3326	39980.4129866
2010.3354	39981.0972673
2010.3381	39981.7636982
2010.3409	39982.4616174
2010.3436	39983.1411374
2010.3463	39983.8270198
2010.3491	39984.5449668
2010.3518	39985.24363
2010.3546	39985.9746818
2010.3573	39986.685818
2010.36	39987.4029406
2010.3628	39988.1528371
2010.3655	39988.8818286
2010.3682	39989.6164685
2010.371	39990.3841455
2010.3737	39991.1298838
2010.3765	39991.9087655
2010.3847	39994.2204756
2010.3874	39994.9910864
2010.3901	39995.7660698
2010.3929	39996.5741707
2010.3956	39997.3574638
2010.3984	39998.1737499
2010.4011	39998.9645063
2010.4038	39999.7586014
2010.4066	40000.5853973
2010.4093	40001.3856031
2010.412	40002.1884596
2010.4148	40003.0235986
2010.4175	40003.8311193
2010.4203	40004.6705735
2010.423	40005.4817443
2010.4257	40006.2943269
2010.4285	40007.1382242
2010.4312	40007.9528928
2010.4339	40008.7681928
2010.4367	40009.6140767
2010.4394	40010.4298531
2010.4422	40011.2756639
2010.4449	40012.090821
2010.4476	40012.9052709
2010.4504	40013.7488545
2010.4531	40014.5610419
2010.4559	40015.401708
2010.4586	40016.2105328
2010.4613	40017.0173067
2010.4641	40017.851515
2010.4668	40018.6533038
2010.4695	40019.4522531
2010.4723	40020.2775214
2010.475	40021.0699011
2010.4778	40021.8878176
2010.4805	40022.6725954
2010.4832	40023.4532728
2010.486	40024.2582797
2010.4887	40025.0298756
2010.4914	40025.7966648
2010.4942	40026.5865383
2010.4969	40027.3428526
2010.4997	40028.1214018
2010.5024	40028.8663632
2010.5051	40029.6054454
2010.5079	40030.3654851
2010.5106	40031.0920017
2010.5133	40031.8120742
2010.5161	40032.5518259
2010.5188	40033.2582478
2010.5216	40033.9834981
2010.5243	40034.6756198
2010.527	40035.3605041
2010.5298	40036.0629685
2010.5325	40036.7327096
2010.5352	40037.3948378
2010.538	40038.0733346
2010.5407	40038.7196358
2010.5435	40039.3815203
2010.5462	40040.0116294
2010.5489	40040.6336797
2010.5517	40041.2701928
2010.5544	40041.8756516
2010.5572	40042.4948609
2010.5599	40043.0835597
2010.5626	40043.663994
2010.5654	40044.2571844
2010.5681	40044.8207588
2010.5708	40045.3760644
2010.5736	40045.9432226
2010.5763	40046.4817513
2010.5791	40047.0315826
2010.5818	40047.5534925
2010.5845	40048.0673269
2010.5873	40048.5917348
2010.59	40049.089338
2010.5927	40049.5791002
2010.5955	40050.0788227
2010.5982	40050.55292
2010.601	40051.036635
2010.6037	40051.4955447
2010.6064	40051.9471967
2010.6092	40052.4080627
2010.6119	40052.8453792
2010.6146	40053.2758962
2010.6174	40053.715356
2010.6201	40054.1325501
2010.6229	40054.558581
2010.6256	40054.9632161
2010.6283	40055.3619849
2010.6311	40055.7695482
2010.6338	40056.1570148
2010.6366	40056.553325
2010.6393	40056.9304057
2010.642	40057.3027396
2010.6448	40057.6841066
2010.6475	40058.0475195
2010.6502	40058.4069315
2010.653	40058.7757035
2010.6557	40059.1277638
2010.6585	40059.489479
2010.6612	40059.8352906
2010.6639	40060.178449
2010.6667	40060.5318114
2010.6694	40060.8704276
2010.6721	40061.2072437
2010.6749	40061.5549397
2010.6776	40061.8889782
2010.6804	40062.2344175
2010.6831	40062.5668849
2010.6858	40062.8990266
2010.6886	40063.2434407
2010.6913	40063.5758305
2010.694	40063.9087905
2010.6968	40064.2550003
2010.6995	40064.5900342
2010.7023	40064.9390277
2010.705	40065.277354
2010.7077	40065.617739
2010.7105	40065.9732143
2010.7132	40066.3186843
2010.7159	40066.6670831
2010.7187	40067.0317795
2011.1294	40160.5342704
2011.1321	40160.7537894
2011.1348	40160.9638967
2011.1376	40161.1720795
2011.1403	40161.3637021
2011.1431	40161.5532129
2011.1458	40161.7273251
2011.1485	40161.8932162
2011.1513	40162.0568415
2011.154	40162.2067839
2011.1567	40162.3493014
2011.1595	40162.4895479
2011.1622	40162.6177941
2011.165	40162.743848
2011.1677	40162.8590043
2011.1704	40162.9681788
2011.1732	40163.0753976
2011.1759	40163.1733134
2011.1786	40163.2661643
2011.1814	40163.3574341
2011.1841	40163.4409246
2011.1869	40163.5231595
2011.1896	40163.5985905
2011.1923	40163.6705461
2011.1951	40163.7418365
2011.1978	40163.8076989
2011.2005	40163.8710558
2011.2033	40163.9344555
2011.206	40163.9936994
2011.2088	40164.0535219
2011.2115	40164.1099786
2011.2142	40164.1655496
2011.217	40164.2225811
2011.2197	40164.2773231
2011.2225	40164.3341677
2011.2252	40164.389373
2011.2279	40164.4452717
2011.2307	40164.5042966
2011.2334	40164.5625397
2011.2361	40164.6223833
2011.2389	40164.6864444
2011.2416	40164.7504418
2011.2444	40164.8194198
2011.2471	40164.8887355
2011.2498	40164.9610744
2011.2526	40165.0395679
2011.2553	40165.1188752
2011.258	40165.201988
2011.2608	40165.29246
2011.2635	40165.3840737
2011.2663	40165.4838646
2011.269	40165.584934
2011.2717	40165.6909756
2011.2745	40165.8064175
2011.2772	40165.9232188
2011.2799	40166.0455954
2011.2827	40166.1785875
2011.2854	40166.312874
2011.2882	40166.4585794
2011.2909	40166.6054557
2011.2936	40166.758738
2011.2964	40166.9246091
2011.2991	40167.0913515
2011.3018	40167.2648838
2011.3046	40167.4521295
2011.3073	40167.639814
2011.3101	40167.8419341
2011.3128	40168.0441321
2011.3155	40168.2535618
2011.3183	40168.4784471
2011.321	40168.7027729
2011.3238	40168.9431954
2011.3265	40169.1825683
2011.3292	40169.4293573
2011.332	40169.6931258
2011.3347	40169.9550288
2011.3374	40170.2243343
2011.3402	40170.5114067
2011.3429	40170.7957049
2011.3457	40171.0982398
2011.3484	40171.3973454
2011.3511	40171.7036275
2011.3539	40172.0287542
2011.3566	40172.3494162
2011.3593	40172.6770012
2011.3621	40173.0239221
2011.3648	40173.3652842
2011.3676	40173.7262435
2011.3703	40174.0808844
2011.373	40174.4418394
2011.3758	40174.8226764
2011.3785	40175.1960339
2011.3812	40175.5752382
2011.384	40175.9744811
2011.3867	40176.3650627
2011.3895	40176.7757154
2011.3922	40177.1769095
2011.3949	40177.583016
2011.3977	40178.0091334
2011.4004	40178.4246075
2011.4031	40178.8443544
2011.4059	40179.2839229
2011.4086	40179.7116809
2011.4114	40180.1590625
2011.4141	40180.5938673
2011.4168	40181.0317669
2011.4196	40181.4888913
2011.4223	40181.9323318
2011.4251	40182.3946623
2011.4278	40182.8425954
2011.4305	40183.2923431
2011.4333	40183.7603856
2011.436	40184.2130205
2011.4387	40184.6666719
2011.4415	40185.1379146
2011.4442	40185.5928133
2011.447	40186.0647747
2011.4497	40186.5198111
2011.4524	40186.9745085
2011.4552	40187.4454027
2011.4579	40187.8985835
2011.4606	40188.3506162
2011.4634	40188.8178957
2011.4661	40189.2667748
2011.4689	40189.7302221
2011.4716	40190.1748688
2011.4743	40190.6170495
2011.4771	40191.0727336
2011.4798	40191.5091164
2011.4825	40191.9422799
2011.4853	40192.3878295
2011.488	40192.8136969
2011.4908	40193.2511779
2011.4935	40193.668791
2011.4962	40194.0820141
2011.499	40194.5056751
2011.5017	40194.909297
2011.5044	40195.3078943
2011.5072	40195.7157373
2011.5099	40196.1034986
2011.5127	40196.4997036
2011.5154	40196.875871
2011.5181	40197.2460877
2011.5209	40197.6235596
2011.5236	40197.9811669
2011.5264	40198.3452428
2011.5291	40198.6896417
2011.5318	40199.0273583
2011.5346	40199.3703978
2011.5373	40199.6941437
2011.54	40200.0108729
2011.5428	40200.3318231
2011.5455	40200.6339837
2011.5483	40200.9396575
2011.551	40201.2269446
2011.5537	40201.5068426
2011.5565	40201.7892547
2011.5592	40202.0539722
2011.5619	40202.311194
2011.5647	40202.5700087
2011.5674	40202.8119235
2011.5702	40203.0548626
2011.5729	40203.2814879
2011.5756	40203.5006389
2011.5784	40203.7200482
2011.5811	40203.9240888
2011.5838	40204.1207879
2011.5866	40204.3170855
2011.5893	40204.4990355
2011.5921	40204.6802053
2011.5948	40204.8477492
2011.5975	40205.0083706
2011.6003	40205.1677479
2011.603	40205.314621
2011.6057	40205.4549366
2011.6085	40205.5936706
2011.6112	40205.7210652
2011.614	40205.8467253
2011.6167	40205.9618446
2011.6194	40206.0711955
2011.6222	40206.1786965
2011.6249	40206.2768633
2011.6277	40206.3731796
2011.6304	40206.4609753
2011.6331	40206.5439959
2011.6359	40206.6252803
2011.6386	40206.6992535
2011.6413	40206.7691323
2011.6441	40206.8375274
2011.6468	40206.8998037
2011.6496	40206.9608428
2011.6523	40207.0165462
2011.655	40207.0694127
2011.6578	40207.1215223
2011.6605	40207.1694285
2011.6632	40207.21531
2011.666	40207.2610464
2011.6687	40207.3036581
2011.6715	40207.3466065
2011.6742	40207.387117
2011.6769	40207.4270302
2011.6797	40207.4680998
2011.6824	40207.5076915
2011.6851	40207.547568
2011.6879	40207.5895351
2011.6906	40207.6308978
2011.6934	40207.6750379
2011.6961	40207.7191053
2011.6988	40207.7649458
2011.7016	40207.8146696
2011.7043	40207.8650254
2011.707	40207.9180384
2011.7098	40207.9761294
2011.7125	40208.0354435
2011.7153	40208.1006807
2011.718	40208.1674701
2011.7207	40208.2383513
2011.7235	40208.3164718
2011.7262	40208.3965293
2011.729	40208.4847408
2011.7317	40208.575074
2011.7344	40208.6708421
2011.7372	40208.7761653
2011.7399	40208.8837726
2011.7426	40208.9975577
2011.7481	40209.2494128
2011.7509	40209.3884546
2011.7536	40209.5297436
2011.7645	40210.176239
2011.77	40210.5514372
2011.7728	40210.7556983
2011.7755	40210.961338
2011.781	40211.407145
2011.7837	40211.6394595
2011.7864	40211.8807907
2011.7892	40212.1406904
2011.7919	40212.4006864
2011.7947	40212.6801238
2011.7974	40212.9591139
2011.8001	40213.2475228
2011.8029	40213.5566136
2011.8056	40213.8643474
2011.8084	40214.1935487
2011.8111	40214.52072
2011.8138	40214.8574475
2011.8166	40215.2167348
2011.8193	40215.5729023
2011.822	40215.9385781
2011.8248	40216.327801
2011.8275	40216.7127196
2011.8303	40217.1217829
2011.833	40217.5257004
2011.8357	40217.9388284
2011.8385	40218.3768889
2011.8412	40218.8084875
2011.8439	40219.2489894
2011.8467	40219.7150798
2011.8494	40220.1733304
2011.8522	40220.6575318
2011.8549	40221.1329414
2011.8576	40221.6165335
2011.8604	40222.1264957
2011.8631	40222.6262157
2011.8658	40223.1335688
2011.8686	40223.667562
2011.8713	40224.1898383
2011.8741	40224.7388502
2011.8768	40225.2751502
2011.8795	40225.817984
2011.8823	40226.3875658
2011.885	40226.9429544
2011.8877	40227.5041203
2011.8905	40228.0918902
2011.8932	40228.6640017
2011.896	40229.262533
2011.8987	40229.8444396
2011.9014	40230.430718
2011.9042	40231.0430121
2011.9069	40231.6372768
2011.9097	40232.2572006
2011.9124	40232.858183
2011.9151	40233.4619872
2011.9179	40234.0907939
2011.9206	40234.6993558
2011.9233	40235.3097598
2011.9261	40235.9443654
2011.9288	40236.5575015
2011.9316	40237.1942242
2011.9343	40237.808707
2011.937	40238.4233391
2011.9398	40239.0605312
2011.9425	40239.6744194
2011.9452	40240.2874264
2011.948	40240.9218432
2011.9507	40241.5320038
2011.9535	40242.1627386
2011.9562	40242.7686465
2011.9589	40243.3719548
2011.9617	40243.9945041
2011.9644	40244.5914835
2011.9671	40245.1848533
2011.9699	40245.7960372
2011.9726	40246.381045
2011.9754	40246.9828637
2011.9781	40247.5581799
2011.9808	40248.128262
2011.9836	40248.7136008
2011.9863	40249.2720742
2011.989	40249.8243945
2011.9918	40250.3903598
2011.9945	40250.9292491
2011.9973	40251.4806776
2012.0	40252.0049759
2012.0027	40252.5217035
2012.0055	40253.0492956
2012.0082	40253.5498076
2012.011	40254.0600502
2012.0137	40254.5433343
2012.0164	40255.017811
2012.0192	40255.5003236
2012.0219	40255.9561896
2012.0246	40256.4026086
2012.0274	40256.8553773
2012.0301	40257.2819661
2012.0329	40257.713786
2012.0356	40258.1198238
2012.0383	40258.5155339
2012.0411	40258.9148374
2012.0438	40259.2890746
2012.0465	40259.6525778
2012.0493	40260.0180855
2012.052	40260.3593844
2012.0548	40260.7016566
2012.0575	40261.0203707
2012.0602	40261.3278858
2012.063	40261.6348985
2012.0657	40261.9194295
2012.0684	40262.1926156
2012.0712	40262.4639087
2012.0739	40262.7139153
2012.0767	40262.9611503
2012.0794	40263.1879614
2012.0821	40263.4034079
2012.0849	40263.6148615
2012.0876	40263.8072597
2012.0903	40263.9884156
2012.0931	40264.1644725
2012.0958	40264.32293
2012.0986	40264.4756161
2012.1013	40264.6117216
2012.104	40264.7370076
2012.1068	40264.8556287
2012.1095	40264.9592408
2012.1123	40265.0556649
2012.115	40265.1381631
2012.1177	40265.2105261
2012.1205	40265.2750395
2012.1232	40265.3272738
2012.1259	40265.369899
2012.1287	40265.404158
2012.1314	40265.4278097
2012.1342	40265.4428315
2012.1369	40265.4483737
2012.1396	40265.4453623
2012.1424	40265.4334529
2012.1451	40265.4137429
2012.1478	40265.3862058
2012.1506	40325.3496522
2012.1533	40325.3069608
2012.1561	40325.2552568
2012.1588	40325.1985136
2012.1615	40325.1352904
2012.1643	40325.0631833
2012.167	40324.9876389
2012.1697	40324.9064868
2012.1725	40324.8167226
2012.1752	40324.7250675
2012.178	40324.6250605
2012.1807	40324.5241614
2012.1834	40324.4191929
2012.1862	40324.3063722
2012.1889	40324.1940818
2012.1916	40324.0786757
2012.1944	40323.9560437
2012.1971	40323.8352733
2012.1999	40323.7077639
2012.2026	40323.5829523
2012.2053	40323.4566417
2012.2081	40323.3244102
2012.2108	40323.1960308
2012.2136	40323.0623368
2012.2163	40322.9332028
2012.219	40322.8041752
2012.2218	40322.6708139
2012.2245	40322.5429628
2012.2272	40322.4161549
2012.23	40322.2860755
2012.2327	40322.1623241
2012.2355	40322.036053
2012.2382	40321.9165811
2012.2409	40321.7996465
2012.2437	40321.6813614
2012.2464	40321.5704592
2012.2491	40321.4629316
2012.2519	40322.3552685
2012.2546	40322.2554265
2012.2574	40322.1562824
2012.2601	40322.0651709
2012.2628	40321.9787104
2012.2656	40321.8942075
2012.2683	40321.8179284
2012.271	40321.7469792
2012.2738	40321.6792542
2012.2765	40321.619797
2012.2793	40321.5644105
2012.282	40321.5172394
2012.2847	40321.4763685
2012.2875	40321.440815
2012.2902	40321.4132794
2012.293	40321.3918809
2012.2957	40321.3782896
2012.2984	40321.3717428
2012.3012	40321.3725204
2012.3039	40321.3806788
2012.3066	40321.3962108
2012.3094	40321.4202013
2012.3121	40321.4510178
2012.3149	40321.4910171
2012.3176	40321.5374022
2012.3203	40321.5915085
2012.3231	40321.6558148
2012.3258	40321.7257563
2012.3285	40321.8035033
2012.3313	40321.8923823
2012.334	40321.9860419
2012.3368	40322.0914057
2012.3395	40322.200924
2012.3422	40322.3181822
2012.345	40322.4479125
2012.3477	40322.5807938
2012.3504	40322.7212543
2012.3532	40322.8748451
2012.3559	40323.0305108
2012.3587	40323.1996834
2012.3614	40323.3701751
2012.3641	40323.5477828
2012.3669	40323.7393577
2012.3696	40323.9310843
2012.3723	40324.1295394
2012.3751	40324.3422971
2012.3778	40324.5540027
2012.3806	40324.7801641
2012.3833	40325.0044529
2012.386	40325.2346552
2012.3888	40325.4794334
2012.3915	40325.7211069
2012.3943	40325.9773639
2012.397	40326.2296901
2012.3997	40326.4869299
2012.4025	40326.7586561
2012.4052	40327.025231
2012.4079	40327.2960467
2012.4107	40327.5811235
2012.4134	40327.8598546
2012.4162	40328.1526257
2012.4189	40328.4382713
2012.4216	40328.7269348
2012.4244	40329.0292069
2012.4271	40329.3232329
2012.4298	40329.6195001
2012.4326	40329.9288283
2012.4353	40330.2288511
2012.4381	40330.5415058
2012.4408	40330.8441851
2012.4435	40331.1477629
2012.4463	40331.4632465
2012.449	40331.7678245
2012.4517	40332.0724857
2012.4545	40332.3882315
2012.4572	40332.6922328
2012.46	40333.0067197
2012.4627	40333.3089554
2012.4654	40333.6099234
2012.4682	40333.9204197
2012.4709	40334.217999
2012.4736	40334.5135241
2012.4764	40334.8175542
2012.4791	40335.1081151
2012.4819	40335.4064636
2012.4846	40335.6910395
2012.4873	40335.972314
2012.4901	40336.2602699
2012.4928	40336.5341039
2012.4956	40336.8138587
2012.4983	40337.0793279
2012.501	40337.340367
2012.5038	40337.6061754
2012.5065	40337.8575618
2012.5092	40338.1039145
2012.512	40338.3538763
2012.5147	40338.5894092
2012.5175	40338.8277753
2012.5202	40339.0517803
2012.5229	40339.2698865
2012.5257	40339.4896827
2012.5284	40339.6953259
2012.5311	40339.8946483
2012.5339	40340.0945464
2012.5366	40340.2806251
2012.5394	40340.4665551
2012.5421	40340.6389576
2012.5448	40340.8045111
2012.5476	40340.9688803
2012.5503	40341.1202551
2012.553	40341.2645771
2012.5558	40341.4067433
2012.5585	40341.5365596
2012.5613	40341.6636111
2012.564	40341.7788032
2012.5667	40341.8867978
2012.5695	40341.9911909
2012.5722	40342.0845371
2012.5749	40342.1707186
2012.5777	40342.2525574
2012.5804	40342.3242494
2012.5832	40342.3911598
2012.5859	40342.4485712
2012.5886	40342.4990734
2012.5914	40342.5442331
2012.5941	40342.5809167
2012.5969	40342.6119482
2012.5996	40342.6352223
2012.6023	40342.652087
2012.6051	40342.6629416
2012.6078	40342.6671503
2012.6105	40342.6653604
2012.6133	40342.6573318
2012.616	40342.6438043
2012.6188	40342.6239593
2012.6215	40342.5993979
2012.6242	40342.5696978
2012.627	40342.5336768
2012.6297	40342.494115
2012.6324	40342.4500243
2012.6352	40342.3997469
2012.6379	40342.3471028
2012.6407	40342.2884396
2012.6434	40342.2281892
2012.6461	40342.164567
2012.6489	40342.09529
2012.6516	40342.025566
2012.6543	40341.9532335
2012.6571	40341.8757462
2012.6598	40341.7989129
2012.6626	40341.7173342
2012.6653	40341.6371195
2012.668	40341.5556637
2012.6708	40341.4701801
2012.6735	40341.3870664
2012.6762	40341.3035711
2012.6817	40341.133507
2012.6845	40341.0475666
2012.6872	40340.9655065
2012.6899	40340.8845388
2012.6927	40340.8020394
2012.6954	40340.7242034
2012.6982	40340.6455818
2012.7009	40340.5720914
2012.7036	40340.5011767
2012.7064	40340.4306653
2012.7091	40340.3658907
2012.7118	40340.3045649
2012.7146	40340.2449134
2012.7173	40340.1914859
2012.7201	40340.1406247
2012.7228	40340.0962448
2012.7255	40340.056718
2012.7283	40340.0211369
2012.731	40339.9923122
2012.7337	40339.9691328
2012.7365	40339.9513259
2012.7392	40339.9404165
2012.742	40339.935856
2012.7447	40339.9382108
2012.7474	40339.9474254
2012.7529	40339.988325
2012.7556	40340.0196956
2012.7584	40340.0603706
2012.7611	40340.1076417
2012.7639	40340.1652086
2012.7666	40340.2291394
2012.7693	40340.3015054
2012.7748	40340.4756565
2012.7775	40340.5745699
2012.7803	40340.6866722
2012.783	40340.8040807
2012.7858	40340.9356127
2012.7885	40341.0719774
2012.7912	40341.2177916
2012.794	40341.3790743
2012.7967	40341.5443784
2012.7995	40341.7260145
2012.8022	40341.9110603
2012.8049	40342.1058633
2012.8077	40342.3182182
2012.8104	40342.532976
2012.8131	40342.7575472
2012.8159	40343.0007982
2012.8186	40343.2453399
2012.8214	40343.50926
2012.8241	40343.7736709
2012.8268	40344.0477714
2012.8296	40344.3421977
2012.8323	40344.6358499
2012.835	40344.9389871
2012.8378	40345.2632754
2012.8405	40345.5854492
2012.8433	40345.9292545
2012.846	40346.2700101
2012.8487	40346.6196953
2012.8515	40346.9916136
2012.8542	40347.3590445
2012.8569	40347.7349489
2012.8597	40348.1335443
2012.8624	40348.5261749
2012.8652	40348.9417205
2012.8679	40349.3502952
2012.8706	40349.766388
2012.8734	40350.2056021
2012.8761	40350.6363343
2012.8789	40351.0902397
2012.8816	40351.5346487
2012.8843	40351.9853993
2012.8871	40352.4592694
2012.8898	40352.9221405
2012.8925	40353.3905557
2012.8953	40353.8818803
2012.898	40354.3607283
2012.9008	40354.8622572
2012.9035	40355.35034
2012.9062	40355.8425035
2012.909	40356.3568792
2012.9117	40356.8564065
2012.9144	40357.3590736
2012.9172	40357.8833338
2012.9199	40358.3914076
2012.9227	40358.9205775
2012.9254	40359.4327065
2012.9281	40359.9463242
2012.9309	40360.4801799
2012.9336	40360.9957948
2012.9363	40361.5118781
2012.9391	40362.0472082
2012.9418	40362.5631967
2012.9446	40363.0976966
2012.9473	40363.6121782
